customer_id,loan_category,loan_amount,interest_rate,tenure_months,employment_type,annual_income,credit_score,existing_loans,age,monthly_obligations,emi_to_income_ratio,loan_to_income_ratio,Defaulter
CUST_000913,Medical,719000,8.72,84,Government,200000,632,0,25,23002,0.5136,3.595,0
CUST_000914,Education Loan,298000,14.14,6,,200000,783,0,49,20150,2.98,1.49,0
CUST_000915,Business Expansion,1180000,8.99,36,Freelancer,298735.41,542,3,31,22458,1.3167,3.95,0
CUST_000916,Business Expansion,86000,12.83,18,Business Owner,200000,695,0,44,24508,0.2867,0.43,0
CUST_000917,Credit Card,535000,15.72,36,Government,200000,726,0,53,19571,0.8917,2.675,0
CUST_000918,Education Loan,62000,11.89,60,Private Sector,200000,693,0,41,17797,0.062,0.31,1
CUST_000919,Credit Card,800000,11.2,240,Government,200000,635,0,34,12692,0.2,4,0
CUST_000920,Credit Card,389000,9.22,120,Unemployed,200000,837,0,21,24389,0.1945,1.945,0
CUST_000921,Vehicle,938000,12.48,6,Private Sector,200000,712,3,36,603,9.38,4.69,0
CUST_000922,Business Expansion,384000,11.64,240,Government,200000,710,1,21,23384,0.096,1.92,0
CUST_000923,Business Expansion,115000,4,240,Government,200000,667,3,45,10437,0.0288,0.575,0
CUST_000924,Vehicle,522000,8.95,6,Unemployed,200000,776,1,21,21965,5.22,2.61,0
CUST_000925,Mortgage,81000,5.76,120,Freelancer,200000,788,0,27,22287,0.0405,0.405,0
CUST_000926,Mortgage,667000,9.88,36,Private Sector,200000,691,2,37,13932,1.1117,3.335,0
CUST_000927,Credit Card,971000,13.72,6,Private Sector,200000,499,2,31,9818,9.71,4.855,0
CUST_000928,Vehicle,457000,5.15,120,Government,200000,681,2,36,5926,0.2285,2.285,0
CUST_000929,Business Expansion,411000,10.75,12,Government,224912.36,,1,42,9124,1.8274,1.8274,0
CUST_000930,Credit Card,322000,13.49,6,Private Sector,200000,697,0,21,14855,3.22,1.61,0
CUST_000931,Business Expansion,602000,11.56,60,Freelancer,200000,644,0,45,17105,0.602,3.01,0
CUST_000932,Education Loan,991000,10.88,36,Government,200000,750,0,30,5628,1.6517,4.955,0
CUST_000933,Medical,194000,11.28,24,Freelancer,200000,617,2,44,21611,0.485,0.97,0
CUST_000934,Mortgage,306000,15.67,12,Government,200000,740,0,31,11641,1.53,1.53,0
CUST_000935,Vehicle,301000,12.04,120,Government,,564,0,46,9191,0.1505,1.505,0
CUST_000936,Credit Card,671000,11.92,84,Private Sector,200000,900,1,42,11849,0.4793,3.355,0
CUST_000937,Education Loan,904000,16.04,6,Business Owner,269308.17,486,1,40,9074,6.7135,3.3567,0
CUST_000938,Medical,323000,10.8,24,Business Owner,200000,688,0,51,4721,0.8075,1.615,1
CUST_000939,Mortgage,671000,15.69,240,Business Owner,200000,814,0,52,9441,0.1678,3.355,0
CUST_000940,Medical,351000,11.14,12,Freelancer,200000,604,1,38,14948,1.755,1.755,0
CUST_000941,Credit Card,759000,12.99,84,Government,,597,3,51,14590,0.5421,3.795,0
CUST_000942,Mortgage,865000,9.9,36,Freelancer,200000,,1,42,5046,1.4417,4.325,0
CUST_000943,Medical,648000,8.58,36,Government,200000,727,1,59,21596,1.08,3.24,1
CUST_000944,Vehicle,980000,8.76,12,Private Sector,200000,608,1,40,8331,4.9,4.9,1
CUST_000945,Medical,759000,8.09,36,Unemployed,200000,645,0,49,2983,1.265,3.795,0
CUST_000946,Vehicle,687000,8.13,240,Private Sector,200000,528,1,21,,0.1717,3.435,0
CUST_000947,Vehicle,834000,11.04,120,Government,200000,674,0,33,,0.417,4.17,0
CUST_000948,Business Expansion,897000,12.59,6,Government,200000,705,2,52,11336,8.97,4.485,0
CUST_000949,Credit Card,543000,19.35,60,Government,204678.68,656,2,53,10786,0.5306,2.6529,0
CUST_000950,Credit Card,357000,12.66,6,Business Owner,,589,1,26,4889,3.57,1.785,0
CUST_000951,Vehicle,778000,8.45,18,Freelancer,200000,675,4,42,9774,2.5933,3.89,1
CUST_000952,Vehicle,328000,11.12,240,Private Sector,,761,0,33,3631,0.082,1.64,0
CUST_000953,Credit Card,133000,9.57,120,Private Sector,200000,683,0,32,17142,0.0665,0.665,0
CUST_000954,Vehicle,596000,14.57,120,Private Sector,420075.55,703,1,45,5007,0.1419,1.4188,0
CUST_000955,Business Expansion,1092000,8.79,240,Freelancer,463432.63,657,2,21,14825,0.1178,2.3563,0
CUST_000956,Business Expansion,256000,13.5,180,Private Sector,200000,725,0,48,6299,0.0853,1.28,0
CUST_000957,Vehicle,988000,8.93,240,Private Sector,200000,679,4,47,16432,0.247,4.94,0
CUST_000958,Mortgage,977000,19.85,24,Freelancer,230539.32,712,2,48,9702,2.1189,4.2379,0
CUST_000959,Vehicle,636000,13.28,12,Freelancer,200000,695,2,40,23690,3.18,3.18,0
CUST_000960,Business Expansion,746000,6.65,24,Government,200000,588,0,52,23695,1.865,3.73,0
CUST_000961,Education Loan,754000,8.93,24,Freelancer,,612,2,43,504,1.885,3.77,0
CUST_000962,Vehicle,287000,13.3,60,Business Owner,200000,670,0,38,22090,0.287,1.435,0
CUST_000963,Mortgage,935000,13.51,6,Private Sector,200000,731,0,43,23454,9.35,4.675,0
CUST_000964,Mortgage,440000,12.8,84,Government,200000,900,1,59,19019,0.3143,2.2,0
CUST_000965,Vehicle,768000,11.54,180,Freelancer,219385.67,670,0,22,5669,0.2334,3.5007,0
CUST_000966,Vehicle,600000,8.64,6,Private Sector,200000,751,2,40,22050,6,3,0
CUST_000967,Credit Card,333000,14.1,36,Business Owner,200000,620,1,31,9259,0.555,1.665,0
CUST_000968,Credit Card,109000,5.81,180,Government,200000,632,3,47,11458,0.0363,0.545,0
CUST_000969,Vehicle,1017000,12.16,60,Unemployed,233701.39,594,1,38,576,0.8703,4.3517,1
CUST_000970,Credit Card,879000,10.04,84,Freelancer,200000,784,0,42,6189,0.6279,4.395,1
CUST_000971,Credit Card,295000,10.07,18,Freelancer,200000,567,1,42,13840,0.9833,1.475,0
CUST_000972,Education Loan,191000,8.93,84,Government,200000,,1,36,8904,0.1364,0.955,0
CUST_000973,Vehicle,188000,15.02,6,Private Sector,200000,731,1,39,8200,1.88,0.94,0
CUST_000974,Vehicle,756000,10.89,240,Government,200000,729,3,30,2080,0.189,3.78,0
CUST_000975,Medical,905000,4,120,Private Sector,,601,1,30,3206,0.4321,4.3206,0
CUST_000976,Vehicle,871000,8.58,84,Private Sector,200000,717,0,39,23106,0.6221,4.355,1
CUST_000977,Education Loan,753000,14.85,180,Government,200000,682,2,40,9051,0.251,3.765,0
CUST_000978,Mortgage,324000,13.96,60,Government,200000,696,0,45,17074,0.324,1.62,0
CUST_000979,Education Loan,164000,12.63,120,Government,200000,706,1,55,878,0.082,0.82,0
CUST_000980,Vehicle,868000,15.86,60,Government,200000,753,1,57,16716,0.868,4.34,0
CUST_000981,Vehicle,646000,4,240,Private Sector,200000,673,1,28,4338,0.1615,3.23,1
CUST_000982,Mortgage,1036000,14.35,120,Freelancer,298016.59,641,1,21,9786,0.3476,3.4763,0
CUST_000983,Mortgage,556000,10.24,36,Freelancer,200000,647,1,27,21111,0.9267,2.78,0
CUST_000984,Education Loan,744000,11.17,12,Freelancer,200000,781,0,50,5858,3.72,3.72,0
CUST_000985,Vehicle,537000,7.26,6,Private Sector,200000,582,0,27,11140,5.37,2.685,0
CUST_000986,Mortgage,748000,13.85,60,Business Owner,200000,759,0,61,11549,0.748,3.74,0
CUST_000987,Medical,1009000,4,240,Freelancer,218955.6,624,0,30,8604,0.2304,4.6082,1
CUST_000988,Business Expansion,995000,10.6,12,Private Sector,200000,700,0,30,22221,4.975,4.975,0
CUST_000989,Vehicle,562000,11.99,84,Government,200000,651,2,52,7854,0.4014,2.81,1
CUST_000990,Mortgage,367000,11.04,60,Freelancer,,650,2,27,23194,0.367,1.835,0
CUST_000991,Vehicle,833000,11.75,240,Unemployed,200000,671,3,26,19131,0.2082,4.165,0
CUST_000992,Credit Card,233000,9.43,18,Freelancer,200000,596,0,53,9237,0.7767,1.165,1
CUST_000993,Credit Card,170000,12.92,240,Business Owner,200000,,0,42,5217,0.0425,0.85,0
CUST_000994,Credit Card,676000,8.76,36,Freelancer,332606.71,697,0,33,4696,0.6775,2.0324,0
CUST_000995,Medical,959000,11.88,240,Unemployed,200000,695,3,21,1671,0.2398,4.795,1
CUST_000996,Business Expansion,502000,10.04,36,Government,213695.65,836,2,40,9556,0.783,2.3491,0
CUST_000997,Education Loan,397000,4.91,60,Private Sector,200000,611,0,37,,0.397,1.985,0
CUST_000998,Mortgage,815000,5.72,24,Government,200000,701,0,35,21649,2.0375,4.075,0
CUST_000999,Business Expansion,673000,11.4,6,Private Sector,934219.59,748,0,29,5951,1.4408,0.7204,0
CUST_001000,Business Expansion,653000,6.24,180,Private Sector,200000,591,1,36,21778,0.2177,3.265,0
CUST_001001,Credit Card,539000,9.06,84,Private Sector,200000,458,0,35,11527,0.385,2.695,1
CUST_001002,Vehicle,104000,5.94,120,Government,200000,674,0,42,12992,0.052,0.52,0
CUST_001003,Business Expansion,135000,12.06,120,Freelancer,200000,539,1,56,7028,0.0675,0.675,0
CUST_001004,Mortgage,629000,11.74,18,Business Owner,200000,767,0,62,6254,2.0967,3.145,0
CUST_001005,Medical,163000,8.02,240,Freelancer,200000,654,2,39,10418,0.0407,0.815,1
CUST_001006,Credit Card,992000,9.44,60,Government,200000,625,2,45,6027,0.992,4.96,1
CUST_001007,Medical,437000,6.23,6,,200000,627,1,33,13336,4.37,2.185,0
CUST_001008,Vehicle,753000,14.19,6,Freelancer,200000,724,1,40,12171,7.53,3.765,0
CUST_001009,Medical,759000,9.88,84,Private Sector,200000,711,1,22,20009,0.5421,3.795,0
CUST_001010,Vehicle,1370000,10.51,24,Government,560149.57,719,0,28,7743,1.2229,2.4458,0
CUST_001011,Mortgage,556000,13.38,60,Business Owner,200000,725,1,35,15107,0.556,2.78,0
CUST_001012,Medical,365000,10.75,24,Business Owner,200000,795,2,23,2880,0.9125,1.825,0
CUST_001013,Mortgage,196000,12.94,36,Private Sector,200000,542,2,35,17266,0.3267,0.98,1
CUST_001014,Medical,287000,4.12,18,Private Sector,200000,662,1,35,23156,0.9567,1.435,0
CUST_001015,Business Expansion,392000,8.28,60,Freelancer,200000,727,0,57,18590,0.392,1.96,0
CUST_001016,Business Expansion,1078000,7.79,180,,420897.86,662,0,23,15864,0.1707,2.5612,0
CUST_001017,Business Expansion,930000,7.58,18,Government,214273.44,570,2,50,7262,2.8935,4.3402,1
CUST_001018,Education Loan,1975000,6.01,18,Unemployed,400502.24,534,1,39,18988,3.2875,4.9313,1
CUST_001019,Vehicle,440000,4,240,Business Owner,200000,,3,40,17847,0.11,2.2,0
CUST_001020,Business Expansion,290000,10.15,240,Private Sector,200000,536,0,47,22209,0.0725,1.45,0
CUST_001021,Business Expansion,98000,14.02,60,Government,200000,702,0,45,19773,0.098,0.49,0
CUST_001022,Credit Card,605000,7.67,120,Private Sector,200000,623,0,33,13256,0.3025,3.025,0
CUST_001023,Medical,204000,11.81,60,Business Owner,,639,2,48,11612,0.204,1.02,0
CUST_001024,Medical,506000,8,24,Government,200000,582,0,41,12539,1.265,2.53,0
CUST_001025,Vehicle,382000,8.32,18,Unemployed,200000,850,0,24,11009,1.2733,1.91,1
CUST_001026,Vehicle,440000,9.62,18,,,763,0,36,6982,1.4667,2.2,0
CUST_001027,Mortgage,166000,15.79,240,Private Sector,226428.14,625,2,63,7573,0.0367,0.7331,0
CUST_001028,Credit Card,991000,6.41,12,Business Owner,200000,741,1,42,5612,4.955,4.955,0
CUST_001029,Credit Card,130000,4,12,Private Sector,200000,633,0,44,15870,0.65,0.65,0
CUST_001030,Education Loan,258000,5.87,12,Private Sector,200000,751,1,43,19467,1.29,1.29,0
CUST_001031,Medical,474000,8.23,84,Unemployed,200000,779,0,38,5149,0.3386,2.37,0
CUST_001032,Vehicle,204000,14.1,18,Government,200000,715,1,56,9275,0.68,1.02,0
CUST_001033,Vehicle,530000,11.07,18,Private Sector,200000,655,1,49,6959,1.7667,2.65,0
CUST_001034,Business Expansion,815000,9.53,240,Freelancer,200000,470,1,26,2367,0.2037,4.075,1
CUST_001035,Medical,2085000,10.57,120,Private Sector,573313.25,604,1,31,23893,0.3637,3.6368,0
CUST_001036,Vehicle,433000,15.09,180,Private Sector,200000,812,0,26,22328,0.1443,2.165,0
CUST_001037,Education Loan,739000,17.85,24,Government,200000,685,0,31,3695,1.8475,3.695,0
CUST_001038,Business Expansion,733000,11.61,240,Private Sector,200000,625,0,21,11164,0.1832,3.665,0
CUST_001039,Medical,680000,7.61,6,Private Sector,,639,3,30,23735,6.8,3.4,0
CUST_001040,Credit Card,257000,14.18,12,Freelancer,200000,657,2,40,14001,1.285,1.285,0
CUST_001041,Business Expansion,66000,9.04,84,Government,205421.28,635,0,22,10119,0.0459,0.3213,0
CUST_001042,Mortgage,433000,10.62,6,Government,200000,636,1,34,11976,4.33,2.165,1
CUST_001043,Credit Card,749000,4,12,Private Sector,200000,711,1,31,13784,3.745,3.745,0
CUST_001044,Medical,864000,12.63,84,Private Sector,313698.71,651,0,40,3250,0.3935,2.7542,0
CUST_001045,Business Expansion,466000,16.18,120,Private Sector,200000,638,0,49,19808,0.233,2.33,0
CUST_001046,Credit Card,231000,12.65,60,Freelancer,200000,718,1,44,20365,0.231,1.155,0
CUST_001047,Business Expansion,987000,9.58,120,Unemployed,200000,619,4,36,1201,0.4935,4.935,1
CUST_001048,Vehicle,195000,8.95,18,Government,200000,808,1,46,18557,0.65,0.975,0
CUST_001049,Education Loan,826000,13.49,36,Private Sector,200000,690,0,33,23726,1.3767,4.13,0
CUST_001050,Medical,730000,11.67,84,Private Sector,258407.06,815,2,30,22788,0.4036,2.825,0
CUST_001051,Credit Card,800000,11.26,180,Unemployed,200000,635,1,21,9390,0.2667,4,0
CUST_001052,Vehicle,682000,15,6,Government,200000,723,0,28,20252,6.82,3.41,0
CUST_001053,Credit Card,378000,9.65,84,Government,200000,735,1,44,22926,0.27,1.89,0
CUST_001054,Business Expansion,178000,9.26,180,Private Sector,200000,751,1,27,21315,0.0593,0.89,0
CUST_001055,Credit Card,552000,5.79,120,Government,200000,711,1,21,23484,0.276,2.76,1
CUST_001056,Medical,873000,9.85,24,Freelancer,200000,582,0,30,21313,2.1825,4.365,0
CUST_001057,Mortgage,521000,14.78,36,Unemployed,200000,613,1,30,13984,0.8683,2.605,0
CUST_001058,Business Expansion,136000,9.8,180,Private Sector,234486.67,763,1,27,8805,0.0387,0.58,0
CUST_001059,Vehicle,357000,4,18,Government,200000,695,1,34,22242,1.19,1.785,0
CUST_001060,Mortgage,439000,13.39,18,Business Owner,200000,805,1,21,7332,1.4633,2.195,0
CUST_001061,Education Loan,122000,16.14,180,Unemployed,200000,900,0,34,20153,0.0407,0.61,1
CUST_001062,Credit Card,1036000,13.73,84,Private Sector,296971.05,698,1,45,13491,0.4984,3.4886,0
CUST_001063,Vehicle,939000,7.35,240,Private Sector,200000,798,0,45,17150,0.2348,4.695,0
CUST_001064,Mortgage,157000,7.97,120,Business Owner,200000,608,0,22,19302,0.0785,0.785,0
CUST_001065,Education Loan,859000,8.49,180,Private Sector,200000,699,0,45,11568,0.2863,4.295,0
CUST_001066,Credit Card,341000,8.13,6,Freelancer,200000,714,1,42,2132,3.41,1.705,0
CUST_001067,Mortgage,174000,11.67,84,Freelancer,200000,606,3,35,13130,0.1243,0.87,0
CUST_001068,Medical,303000,12.87,24,Business Owner,200000,702,0,47,5069,0.7575,1.515,0
CUST_001069,Credit Card,699000,14.52,36,Government,200000,618,0,36,15078,1.165,3.495,1
CUST_001070,Mortgage,838000,7.51,84,Business Owner,200000,824,0,31,5507,0.5986,4.19,0
CUST_001071,Vehicle,231000,10.63,24,Government,375711.12,675,1,53,741,0.3074,0.6148,0
CUST_001072,Business Expansion,712000,10.98,6,Private Sector,200000,832,1,46,22099,7.12,3.56,0
CUST_001073,Education Loan,949000,7.25,240,Private Sector,200000,574,1,25,18715,0.2372,4.745,0
CUST_001074,Education Loan,658000,12.46,12,Freelancer,200000,700,2,29,11733,3.29,3.29,0
CUST_001075,Mortgage,780000,11.33,36,Private Sector,200000,561,2,40,1174,1.3,3.9,0
CUST_001076,Medical,384000,13.99,6,Government,200000,620,1,34,7952,3.84,1.92,0
CUST_001077,Medical,410000,13.57,36,Freelancer,200000,632,0,41,19878,0.6833,2.05,1
CUST_001078,Credit Card,352000,10.66,6,Government,200000,732,0,40,15738,3.52,1.76,0
CUST_001079,Credit Card,358000,10.92,24,Private Sector,248771.58,690,0,41,724,0.7195,1.4391,0
CUST_001080,Vehicle,665000,6.59,120,Government,,718,0,23,5476,0.3325,3.325,0
CUST_001081,Education Loan,835000,14.16,6,Business Owner,200000,724,1,42,8413,8.35,4.175,0
CUST_001082,Medical,427000,11.72,84,Private Sector,356439.51,852,1,23,12504,0.1711,1.198,0
CUST_001083,Mortgage,325000,9.82,84,Business Owner,200000,638,0,34,18375,0.2321,1.625,0
CUST_001084,Credit Card,75000,16.51,12,Government,206024.36,760,2,21,23769,0.364,0.364,0
CUST_001085,Vehicle,973000,7.5,180,Private Sector,200000,668,4,43,24844,0.3243,4.865,0
CUST_001086,Vehicle,772000,15.91,84,Business Owner,200000,681,1,34,14168,0.5514,3.86,0
CUST_001087,Education Loan,1388000,7.13,180,Government,410572.02,642,2,46,1978,0.2254,3.3806,0
CUST_001088,Mortgage,698000,10.82,180,Government,200000,706,0,46,2857,0.2327,3.49,0
CUST_001089,Credit Card,122000,12.63,24,Business Owner,200000,707,1,29,14906,0.305,0.61,0
CUST_001090,Credit Card,405000,6.37,120,Business Owner,200000,792,1,37,22699,0.2025,2.025,0
CUST_001091,Mortgage,411000,9,60,Private Sector,200000,775,0,31,13805,0.411,2.055,0
CUST_001092,Credit Card,493000,11.04,240,Government,200000,536,2,51,13833,0.1232,2.465,0
CUST_001093,Medical,120000,4,6,Government,200000,742,1,21,10887,1.2,0.6,0
CUST_001094,Credit Card,928000,9.2,240,Freelancer,200000,578,0,43,,0.232,4.64,0
CUST_001095,Education Loan,655000,4,120,Private Sector,200000,656,2,30,3338,0.3275,3.275,0
CUST_001096,Vehicle,284000,11.79,240,Government,200000,681,0,31,11448,0.071,1.42,0
CUST_001097,Credit Card,444000,11.25,60,Private Sector,200000,677,2,47,21638,0.444,2.22,0
CUST_001098,Education Loan,531000,14.13,18,Government,200000,640,1,35,14166,1.77,2.655,0
CUST_001099,Mortgage,214000,4,24,Private Sector,200000,730,1,50,10094,0.535,1.07,1
CUST_001100,Education Loan,486000,8.67,36,Unemployed,200000,669,2,37,10473,0.81,2.43,1
CUST_001101,Business Expansion,349000,9.36,120,Private Sector,200000,672,1,41,20415,0.1745,1.745,0
CUST_001102,Education Loan,81000,4,12,Private Sector,,789,1,48,15570,0.405,0.405,0
CUST_001103,Mortgage,539000,12.5,24,Business Owner,200000,617,4,36,23470,1.3475,2.695,0
CUST_001104,Credit Card,98000,4.15,24,Private Sector,200000,708,1,48,8400,0.245,0.49,0
CUST_001105,Business Expansion,584000,7.23,12,Business Owner,200000,562,0,39,15816,2.92,2.92,0
CUST_001106,Credit Card,544000,10.46,36,,206737.47,,0,33,16137,0.8771,2.6314,0
CUST_001107,Medical,77000,10.47,6,Private Sector,200000,754,0,46,21533,0.77,0.385,0
CUST_001108,Vehicle,181000,10.74,120,Private Sector,200000,593,0,35,5455,0.0905,0.905,0
CUST_001109,Education Loan,347000,9.79,18,Private Sector,200000,647,1,41,837,1.1567,1.735,0
CUST_001110,Vehicle,325000,9.71,84,Private Sector,200000,643,1,41,2067,0.2321,1.625,0
CUST_001111,Medical,987000,9.39,60,Private Sector,200000,597,1,36,23270,0.987,4.935,0
CUST_001112,Vehicle,2097000,10.33,84,Government,569527.46,689,1,22,10741,0.526,3.682,0
CUST_001113,Credit Card,744000,14.65,18,Private Sector,200000,653,3,47,14180,2.48,3.72,0
CUST_001114,Vehicle,847000,11.07,84,Business Owner,200000,565,1,21,10748,0.605,4.235,0
CUST_001115,Mortgage,268000,12.09,60,,200000,789,0,35,579,0.268,1.34,0
CUST_001116,Mortgage,375000,6.35,36,Government,200000,770,2,28,24197,0.625,1.875,0
CUST_001117,Mortgage,682000,16.11,60,Government,200000,557,2,52,17962,0.682,3.41,1
CUST_001118,Vehicle,670000,10.43,60,Business Owner,,707,0,34,14429,0.67,3.35,0
CUST_001119,Vehicle,657000,8.42,24,Government,200000,771,1,36,10720,1.6425,3.285,0
CUST_001120,Credit Card,835000,10.99,180,Private Sector,200000,702,4,35,2937,0.2783,4.175,0
CUST_001121,Credit Card,478000,11.71,84,Government,200000,560,0,39,3966,0.3414,2.39,0
CUST_001122,Vehicle,571000,9,6,Private Sector,200000,669,1,52,4179,5.71,2.855,0
CUST_001123,Medical,366000,8.09,6,Private Sector,200000,668,1,30,14218,3.66,1.83,0
CUST_001124,Medical,380000,8.74,120,Private Sector,200000,627,1,21,4024,0.19,1.9,0
CUST_001125,Business Expansion,83000,10.25,120,,200000,665,0,50,2511,0.0415,0.415,0
CUST_001126,Credit Card,272000,17.77,120,Private Sector,200000,644,0,45,4499,0.136,1.36,0
CUST_001127,Medical,440000,9.17,24,Private Sector,200000,690,1,40,24841,1.1,2.2,0
CUST_001128,Credit Card,738000,11.89,24,Government,200000,860,2,37,,1.845,3.69,0
CUST_001129,Mortgage,529000,8.58,36,Private Sector,200000,669,0,37,19840,0.8817,2.645,0
CUST_001130,Business Expansion,411000,14.19,60,Business Owner,200000,625,3,26,4201,0.411,2.055,0
CUST_001131,Mortgage,926000,8.47,240,Freelancer,200000,725,0,34,11526,0.2315,4.63,0
CUST_001132,Vehicle,896000,17.94,12,Freelancer,200000,,1,41,,4.48,4.48,0
CUST_001133,Mortgage,325000,12.49,180,Government,200000,667,3,41,10244,0.1083,1.625,0
CUST_001134,Business Expansion,899000,8.95,6,Government,200000,796,0,28,9378,8.99,4.495,0
CUST_001135,Education Loan,777000,10.34,6,Private Sector,200000,716,2,38,10232,7.77,3.885,0
CUST_001136,Education Loan,399000,10.8,18,Business Owner,200000,647,1,37,966,1.33,1.995,1
CUST_001137,Medical,123000,10,60,Freelancer,200000,580,1,47,16863,0.123,0.615,0
CUST_001138,Business Expansion,860000,14.68,6,Freelancer,200000,565,1,64,2785,8.6,4.3,0
CUST_001139,Mortgage,88000,7.66,36,Private Sector,200000,837,3,46,17217,0.1467,0.44,0
CUST_001140,Medical,866000,9.96,36,Business Owner,239016.41,774,0,37,11868,1.2077,3.6232,0
CUST_001141,Vehicle,1028000,9.07,6,Private Sector,233525.22,682,2,34,13032,8.8042,4.4021,0
CUST_001142,Mortgage,705000,11.42,24,Business Owner,200000,607,1,39,22633,1.7625,3.525,0
CUST_001143,Medical,309000,4.62,84,Government,200000,584,1,49,8564,0.2207,1.545,0
CUST_001144,Credit Card,351000,9.49,36,Business Owner,200000,683,0,31,15974,0.585,1.755,0
CUST_001145,Business Expansion,850000,7.3,120,Freelancer,200000,694,0,41,21324,0.425,4.25,1
CUST_001146,Medical,984000,8.2,60,Private Sector,200000,677,1,26,12624,0.984,4.92,0
CUST_001147,Business Expansion,723000,13.61,6,Freelancer,200000,563,0,32,20465,7.23,3.615,1
CUST_001148,Mortgage,469000,8.59,36,Government,200000,660,0,36,11380,0.7817,2.345,0
CUST_001149,Credit Card,192000,13.74,60,Private Sector,200000,720,1,26,13638,0.192,0.96,0
CUST_001150,Vehicle,145000,13.72,120,Freelancer,200000,586,2,44,17875,0.0725,0.725,0
CUST_001151,Mortgage,804000,9.81,180,Freelancer,200000,645,1,42,1447,0.268,4.02,0
